episode_index,category,suite,source_file,length,task
6137,env,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,138,pick up the black bowl next to the plate and place it on the plate
6138,env,libero_goal,push_the_plate_to_the_front_of_the_stove_demo.hdf5,193,push the plate to the front of the stove
6139,lighting,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,92,pick up the black bowl between the plate and the ramekin and place it on the plate
6140,camera_pose,libero_10,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_demo.hdf5,240,put the black bowl in the bottom drawer of the cabinet and close it
6141,lighting,libero_goal,put_the_cream_cheese_in_the_bowl_demo.hdf5,113,put the cream cheese in the bowl
6142,sensor_noise,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket_demo.hdf5,127,pick up the orange juice and place it in the basket
6143,camera_pose,libero_object,pick_up_the_butter_and_place_it_in_the_basket_demo.hdf5,143,pick up the butter and place it in the basket
6144,lighting,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,135,pick up the black bowl next to the ramekin and place it on the plate
6145,sensor_noise,libero_10,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_demo.hdf5,249,put the white mug on the plate and put the chocolate pudding to the right of the plate
6146,language,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket_demo.hdf5,151,pick up the alphabet soup and place it in the basket
6147,env,libero_goal,push_the_plate_to_the_front_of_the_stove_demo.hdf5,167,push the plate to the front of the stove
6148,language,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket_demo.hdf5,153,pick up the alphabet soup and place it in the basket
6149,env,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,119,pick up the black bowl from table center and place it on the plate
6150,camera_pose,libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket_demo.hdf5,161,pick up the chocolate pudding and place it in the basket
6151,lighting,libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket_demo.hdf5,150,pick up the chocolate pudding and place it in the basket
6152,language,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket_demo.hdf5,120,pick up the cream cheese and place it in the basket
6153,env,libero_goal,turn_on_the_stove_demo.hdf5,82,turn on the stove
6154,camera_pose,libero_10,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_demo.hdf5,244,put both the cream cheese box and the butter in the basket
6155,camera_pose,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,135,pick up the black bowl on the wooden cabinet and place it on the plate
6156,language,libero_object,pick_up_the_ketchup_and_place_it_in_the_basket_demo.hdf5,141,pick up the ketchup and place it in the basket
6157,language,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket_demo.hdf5,135,pick up the bbq sauce and place it in the basket
6158,lighting,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,143,pick up the black bowl on the wooden cabinet and place it on the plate
6159,sensor_noise,libero_10,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_demo.hdf5,285,put both the alphabet soup and the cream cheese box in the basket
6160,sensor_noise,libero_goal,turn_on_the_stove_demo.hdf5,85,turn on the stove
6161,language,libero_10,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_demo.hdf5,259,put both the alphabet soup and the tomato sauce in the basket
6162,sensor_noise,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket_demo.hdf5,139,pick up the bbq sauce and place it in the basket
6163,env,libero_10,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_demo.hdf5,280,put both the alphabet soup and the cream cheese box in the basket
6164,camera_pose,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,150,pick up the tomato sauce and place it in the basket
6165,language,libero_10,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_demo.hdf5,214,put the white mug on the left plate and put the yellow and white mug on the right plate
6166,language,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,167,pick up the salad dressing and place it in the basket
6167,lighting,libero_10,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_demo.hdf5,261,turn on the stove and put the moka pot on it
6168,sensor_noise,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,124,pick up the black bowl between the plate and the ramekin and place it on the plate
6169,camera_pose,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,128,pick up the black bowl between the plate and the ramekin and place it on the plate
6170,lighting,libero_goal,put_the_bowl_on_the_plate_demo.hdf5,106,put the bowl on the plate
6171,camera_pose,libero_object,pick_up_the_milk_and_place_it_in_the_basket_demo.hdf5,150,pick up the milk and place it in the basket
6172,camera_pose,libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket_demo.hdf5,224,pick up the chocolate pudding and place it in the basket
6173,lighting,libero_10,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_demo.hdf5,176,pick up the book and place it in the back compartment of the caddy
6174,camera_pose,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,106,pick up the black bowl from table center and place it on the plate
6175,camera_pose,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket_demo.hdf5,120,pick up the cream cheese and place it in the basket
6176,lighting,libero_10,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_demo.hdf5,274,put both the alphabet soup and the tomato sauce in the basket
6177,language,libero_goal,put_the_bowl_on_top_of_the_cabinet_demo.hdf5,91,put the bowl on top of the cabinet
6178,env,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket_demo.hdf5,135,pick up the bbq sauce and place it in the basket
6179,camera_pose,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,94,pick up the black bowl on the cookie box and place it on the plate
6180,sensor_noise,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,121,pick up the black bowl next to the plate and place it on the plate
6181,sensor_noise,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket_demo.hdf5,120,pick up the cream cheese and place it in the basket
6182,env,libero_goal,push_the_plate_to_the_front_of_the_stove_demo.hdf5,118,push the plate to the front of the stove
6183,sensor_noise,libero_10,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_demo.hdf5,302,put the yellow and white mug in the microwave and close it
6184,language,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket_demo.hdf5,155,pick up the alphabet soup and place it in the basket
6185,lighting,libero_goal,open_the_middle_drawer_of_the_cabinet_demo.hdf5,121,open the middle drawer of the cabinet
6186,lighting,libero_goal,put_the_bowl_on_the_stove_demo.hdf5,104,put the bowl on the stove
6187,lighting,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,148,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate
6188,sensor_noise,libero_object,pick_up_the_ketchup_and_place_it_in_the_basket_demo.hdf5,141,pick up the ketchup and place it in the basket
6189,sensor_noise,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket_demo.hdf5,121,pick up the orange juice and place it in the basket
6190,env,libero_10,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_demo.hdf5,305,put both the alphabet soup and the cream cheese box in the basket
6191,language,libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket_demo.hdf5,149,pick up the chocolate pudding and place it in the basket
6192,sensor_noise,libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket_demo.hdf5,150,pick up the chocolate pudding and place it in the basket
6193,camera_pose,libero_spatial,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,111,pick up the black bowl next to the cookie box and place it on the plate
6194,env,libero_goal,open_the_middle_drawer_of_the_cabinet_demo.hdf5,128,open the middle drawer of the cabinet
6195,language,libero_10,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_demo.hdf5,269,turn on the stove and put the moka pot on it
6196,sensor_noise,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,106,pick up the black bowl next to the plate and place it on the plate
6197,lighting,libero_object,pick_up_the_milk_and_place_it_in_the_basket_demo.hdf5,139,pick up the milk and place it in the basket
6198,language,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,128,pick up the black bowl on the stove and place it on the plate
6199,env,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet_demo.hdf5,121,put the wine bottle on top of the cabinet
6200,lighting,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,152,pick up the black bowl next to the ramekin and place it on the plate
6201,env,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket_demo.hdf5,141,pick up the cream cheese and place it in the basket
6202,camera_pose,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,110,pick up the black bowl from table center and place it on the plate
6203,language,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket_demo.hdf5,135,pick up the orange juice and place it in the basket
6204,language,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,129,pick up the black bowl from table center and place it on the plate
6205,language,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket_demo.hdf5,163,pick up the orange juice and place it in the basket
6206,sensor_noise,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket_demo.hdf5,134,pick up the orange juice and place it in the basket
6207,lighting,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket_demo.hdf5,127,pick up the cream cheese and place it in the basket
6208,sensor_noise,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,173,pick up the black bowl on the wooden cabinet and place it on the plate
6209,lighting,libero_10,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_demo.hdf5,290,put both the alphabet soup and the cream cheese box in the basket
6210,language,libero_goal,put_the_bowl_on_the_plate_demo.hdf5,93,put the bowl on the plate
6211,language,libero_goal,put_the_bowl_on_the_plate_demo.hdf5,84,put the bowl on the plate
6212,sensor_noise,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,103,pick up the black bowl from table center and place it on the plate
6213,language,libero_10,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_demo.hdf5,317,put the yellow and white mug in the microwave and close it
6214,lighting,libero_10,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_demo.hdf5,277,put the white mug on the left plate and put the yellow and white mug on the right plate
6215,env,libero_10,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_demo.hdf5,220,put the white mug on the plate and put the chocolate pudding to the right of the plate
6216,sensor_noise,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket_demo.hdf5,170,pick up the bbq sauce and place it in the basket
6217,sensor_noise,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet_demo.hdf5,102,put the wine bottle on top of the cabinet
6218,camera_pose,libero_10,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_demo.hdf5,238,put both the cream cheese box and the butter in the basket
6219,env,libero_10,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_demo.hdf5,228,put the black bowl in the bottom drawer of the cabinet and close it
6220,env,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket_demo.hdf5,129,pick up the bbq sauce and place it in the basket
6221,sensor_noise,libero_goal,put_the_bowl_on_the_plate_demo.hdf5,98,put the bowl on the plate
6222,env,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,127,pick up the black bowl next to the ramekin and place it on the plate
6223,sensor_noise,libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket_demo.hdf5,145,pick up the chocolate pudding and place it in the basket
6224,env,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket_demo.hdf5,139,pick up the cream cheese and place it in the basket
6225,lighting,libero_object,pick_up_the_tomato_sauce_and_place_it_in_the_basket_demo.hdf5,136,pick up the tomato sauce and place it in the basket
6226,lighting,libero_spatial,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,141,pick up the black bowl next to the cookie box and place it on the plate
6227,camera_pose,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,95,pick up the black bowl on the cookie box and place it on the plate
6228,lighting,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,132,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate
6229,env,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,100,pick up the black bowl on the cookie box and place it on the plate
6230,language,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,79,pick up the black bowl between the plate and the ramekin and place it on the plate
6231,lighting,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,104,pick up the black bowl next to the plate and place it on the plate
6232,sensor_noise,libero_10,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_demo.hdf5,266,put the white mug on the left plate and put the yellow and white mug on the right plate
